10:
 num     #instances         #bytes  class name (module)
2179:             1            104  com.aerospike.vector.config.VectorDbConfig
2180:             1            104  com.aerospike.vector.heartbeat.DiscoveryRegister
2181:             1            104  com.aerospike.vector.storage.index.AerospikeIndexMetaStore
2182:             1            104  com.fasterxml.jackson.core.util.InternCache
2183:             1            104  io.grpc.CallOptions
2184:             1            104  io.netty.util.concurrent.GlobalEventExecutor
2185:             1            104  java.util.logging.LogManager$RootLogger (java.logging@21.0.6)
2186:             1            104  jdk.internal.icu.impl.NormalizerImpl (java.base@21.0.6)
2187:             1            104  org.glassfish.jersey.internal.inject.InjectionResolverBinding
2188:             1            104  org.glassfish.jersey.internal.inject.InstanceBinding
2189:             1            104  org.xnio.nio.NioXnioWorker
2190:             1            104  sun.nio.ch.NioSocketImpl (java.base@21.0.6)
2191:             1             96  [Lcom.aerospike.client.async.EventState;
2192:             1             96  [Lcom.aerospike.client.async.NettyEventLoop;
2193:             1             96  [Lcom.aerospike.client.cluster.Node$AsyncPool;
2194:             1             96  [Lcom.aerospike.client.exp.Exp$Type;
2195:             2             96  [Lcom.aerospike.vector.client.proto.ProjectionType;
2196:             2             96  [Lcom.fasterxml.jackson.annotation.JsonCreator$Mode;
2197:             2             96  [Lcom.fasterxml.jackson.annotation.JsonProperty$Access;
2198:             1             96  [Lcom.fasterxml.jackson.databind.cfg.CoercionInputShape;
2199:             1             96  [Ljava.lang.Runnable; (java.base@21.0.6)
2200:             2             96  [Ljava.nio.charset.CoderResult; (java.base@21.0.6)
2201:             1             96  [Ljava.nio.file.StandardOpenOption; (java.base@21.0.6)
2202:             4             96  [Ljava.security.CodeSigner; (java.base@21.0.6)
2203:             4             96  [Ljava.util.concurrent.atomic.AtomicReferenceArray; (java.base@21.0.6)
2204:             2             96  [Ljdk.internal.util.OperatingSystem; (java.base@21.0.6)
2205:             2             96  [Lkotlin.reflect.KClass;
2206:             2             96  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$MemberKind;
2207:             2             96  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Modality;
2208:             1             96  [Lkotlin.reflect.jvm.internal.impl.types.error.ErrorScopeKind;
2209:             1             96  [Lorg.bouncycastle.crypto.CryptoServicePurpose;
2210:             1             96  [[I (java.base@21.0.6)
2211:             2             96  ch.qos.logback.classic.pattern.LevelConverter
2212:             2             96  ch.qos.logback.classic.pattern.LineSeparatorConverter
2213:             2             96  ch.qos.logback.classic.pattern.MessageConverter
2214:             3             96  ch.qos.logback.classic.spi.Configurator$ExecutionStatus
2215:             2             96  ch.qos.logback.core.joran.spi.ConsoleTarget
2216:             3             96  ch.qos.logback.core.spi.FilterReply
2217:             1             96  com.aerospike.client.AerospikeException
2218:             1             96  com.aerospike.client.AerospikeException$Backoff
2219:             3             96  com.aerospike.client.Host
2220:             3             96  com.aerospike.client.policy.GenerationPolicy
2221:             1             96  com.aerospike.client.policy.TxnRollPolicy
2222:             1             96  com.aerospike.client.policy.TxnVerifyPolicy
2223:             4             96  com.aerospike.connect.metrics.GarbageCollectorMetricSet$$Lambda/0x00007fcc103341f8
2224:             4             96  com.aerospike.connect.metrics.GarbageCollectorMetricSet$$Lambda/0x00007fcc10334410
2225:             2             96  com.aerospike.vector.client.proto.BoolData
2226:             4             96  com.aerospike.vector.client.proto.ClusterInfoServiceGrpc$ClusterInfoServiceMethodDescriptorSupplier
2227:             4             96  com.aerospike.vector.client.proto.ClusterInfoServiceGrpc$MethodHandlers
2228:             3             96  com.aerospike.vector.client.proto.IndexMode
2229:             3             96  com.aerospike.vector.client.proto.Status
2230:             3             96  com.aerospike.vector.client.proto.Vector$DataCase
2231:             2             96  com.aerospike.vector.cluster.ClusterEpoch
2232:             3             96  com.aerospike.vector.cluster.MonitorState
2233:             3             96  com.aerospike.vector.cluster.PaxosAcceptorState
2234:             3             96  com.aerospike.vector.cluster.PaxosProposerState
2235:             3             96  com.aerospike.vector.cluster.messages.proposer.ProposalId
2236:             2             96  com.aerospike.vector.config.FlowControlConfig
2237:             3             96  com.aerospike.vector.index.StandaloneIngestCompletionStatus
2238:             1             96  com.aerospike.vector.index.cache.IndexCacheCoordinator$updateCentroids$1
2239:             1             96  com.aerospike.vector.index.config.HealerConfig
2240:             1             96  com.aerospike.vector.index.hnsw.store.PersistentHnswGraphStore$getHighestLayerGraphVertices$1
2241:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8000
2242:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8218
2243:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a90c0
2244:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a92d8
2245:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a9d50
2246:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aa180
2247:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aa9e0
2248:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aabf8
2249:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aae10
2250:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ab028
2251:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ab240
2252:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ab458
2253:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ab670
2254:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ac0e8
2255:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ac300
2256:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ad1a8
2257:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ad3c0
2258:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ad5d8
2259:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ad7f0
2260:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ada08
2261:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108adc20
2262:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ade38
2263:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ae050
2264:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ae268
2265:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ae480
2266:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108ae698
2267:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aeac8
2268:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108aeef8
2269:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108af110
2270:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108afc18
2271:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b0000
2272:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b0430
2273:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b0648
2274:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b0860
2275:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b0f00
2276:             4             96  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108b1328
2277:             2             96  com.aerospike.vector.partitions.PartitionServiceState
2278:             2             96  com.aerospike.vector.storage.AsyncRecordSequenceListener
2279:             2             96  com.fasterxml.jackson.annotation.JsonInclude$Value
2280:             3             96  com.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour
2281:             1             96  com.fasterxml.jackson.core.util.DefaultPrettyPrinter
2282:             4             96  com.fasterxml.jackson.databind.cfg.ConstructorDetector
2283:             3             96  com.fasterxml.jackson.databind.cfg.MutableCoercionConfig
2284:             3             96  com.fasterxml.jackson.databind.introspect.SimpleMixInResolver
2285:             4             96  com.fasterxml.jackson.databind.ser.BeanSerializerFactory
2286:             3             96  com.fasterxml.jackson.databind.ser.SerializerCache
2287:             3             96  com.fasterxml.jackson.databind.util.AccessPattern
2288:             1             96  com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda/0x00007fcc10563a30
2289:             4             96  com.github.benmanes.caffeine.cache.stats.GuardedStatsCounter
2290:             3             96  com.google.common.collect.ImmutableEntry
2291:             4             96  com.google.common.util.concurrent.UncaughtExceptionHandlers$Exiter
2292:             3             96  com.google.inject.Stage
2293:             3             96  com.google.inject.internal.InjectorImpl$JitLimitation
2294:             3             96  com.google.inject.internal.InternalFlags$NullableProvidesOption
2295:             3             96  com.google.inject.internal.MoreTypes$WildcardTypeImpl
2296:             3             96  com.google.inject.spi.InjectionPoint$Position
2297:             3             96  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Label
